#patternID,labels,0,1
0,-1,-0.379032258065,0.635416666667
1,-1,-0.79435483871,0.427083333333
2,-1,-0.782258064516,0.130208333333
3,-1,-0.479838709677,-0.4375
4,-1,-0.322580645161,-0.166666666667
5,-1,-0.334677419355,0.161458333333
6,-1,-0.431451612903,0.21875
7,-1,-0.645161290323,-0.0572916666667
8,-1,-0.717741935484,-0.21875
9,-1,-0.70564516129,-0.40625
10,-1,-0.508064516129,-0.53125
11,-1,-0.286290322581,-0.390625
12,-1,-0.451612903226,0.0208333333333
13,-1,-0.451612903226,0.0364583333333
14,-1,-0.415322580645,0.380208333333
15,-1,-0.516129032258,0.651041666667
16,-1,-0.600806451613,0.432291666667
17,-1,-0.701612903226,-0.0572916666667
18,-1,-0.70564516129,-0.328125
19,-1,-0.608870967742,-0.526041666667
20,-1,-0.338709677419,-0.630208333333
21,-1,-0.379032258065,-0.302083333333
22,-1,-0.25,0.255208333333
23,-1,-0.318548387097,0.489583333333
24,-1,-0.576612903226,0.635416666667
25,-1,-0.83064516129,0.015625
26,-1,-0.766129032258,-0.416666666667
27,-1,-0.681451612903,-0.427083333333
28,-1,-0.552419354839,-0.09375
29,-1,-0.516129032258,0.0625
30,-1,-0.5,0.3125
31,-1,-0.633064516129,0.244791666667
32,-1,-0.709677419355,0.114583333333
33,-1,-0.552419354839,0.369791666667
34,-1,-0.443548387097,0.463541666667
35,1,0.713709677419,0.755208333333
36,1,0.556451612903,0.71875
37,1,0.411290322581,0.479166666667
38,1,0.407258064516,0.203125
39,1,0.379032258065,-0.223958333333
40,1,0.395161290323,-0.625
41,1,0.637096774194,-0.53125
42,1,0.927419354839,0.260416666667
43,1,0.770161290323,0.765625
44,1,0.560483870968,0.375
45,1,0.58064516129,-0.0260416666667
46,1,0.818548387097,-0.197916666667
47,1,0.842741935484,-0.0104166666667
48,1,0.754032258065,0.25
49,1,0.685483870968,0.557291666667
50,1,0.959677419355,0.822916666667
51,1,0.826612903226,0.6875
52,1,0.713709677419,0.302083333333
53,1,0.403225806452,-0.328125
54,1,0.463709677419,-0.515625
55,1,0.560483870968,-0.416666666667
56,1,0.576612903226,-0.192708333333
57,1,0.423387096774,0.182291666667
58,1,0.415322580645,0.421875
59,1,0.387096774194,0.651041666667
60,1,0.407258064516,0.802083333333
61,1,0.383064516129,0.0104166666667
62,1,0.282258064516,0.494791666667
63,1,0.834677419355,0.447916666667
64,-1,-0.0282258064516,0.09375
65,1,0.0483870967742,0.213541666667
66,1,0.0645161290323,0.171875
67,-1,-0.0161290322581,0.0260416666667
