#patternID,labels,0,1
0,-1,-0.685483870968,0.375
1,-1,-0.79435483871,-0.130208333333
2,-1,-0.459677419355,-0.21875
3,-1,-0.495967741935,0.197916666667
4,-1,-0.125,0.00520833333333
5,-1,-0.0645161290323,0.411458333333
6,-1,-0.318548387097,0.354166666667
7,-1,-0.5,-0.302083333333
8,-1,-0.221774193548,-0.557291666667
9,-1,-0.0201612903226,-0.171875
10,-1,-0.354838709677,0.03125
11,-1,-0.290322580645,-0.359375
12,-1,-0.576612903226,-0.536458333333
13,-1,-0.665322580645,-0.119791666667
14,-1,-0.548387096774,0.208333333333
15,-1,-0.451612903226,0.421875
16,-1,-0.225806451613,0.130208333333
17,-1,-0.201612903226,-0.276041666667
18,-1,-0.45564516129,-0.625
19,1,-0.00806451612903,0.864583333333
20,1,0.149193548387,0.755208333333
21,1,0.270161290323,0.494791666667
22,1,0.370967741935,0.25
23,1,0.342741935484,-0.0885416666667
24,1,0.282258064516,-0.375
25,1,0.153225806452,-0.65625
26,1,0.0362903225806,-0.828125
27,1,-0.129032258065,-0.895833333333
28,1,0.221774193548,0.770833333333
29,1,0.395161290323,0.463541666667
30,1,0.415322580645,0.0885416666667
31,1,0.358870967742,-0.291666666667
32,1,0.310483870968,-0.572916666667
33,1,0.217741935484,-0.723958333333
34,1,0.504032258065,0.520833333333
35,1,0.592741935484,0.0729166666667
36,1,0.479838709677,-0.296875
37,1,0.403225806452,-0.546875
38,1,0.366935483871,0.838541666667
39,1,0.548387096774,0.161458333333
40,1,0.411290322581,-0.385416666667
41,1,0.318548387097,-0.567708333333
42,1,0.229838709677,0.885416666667
43,1,0.407258064516,-0.0364583333333
44,1,0.399193548387,-0.447916666667
45,1,0.209677419355,-0.833333333333
46,-1,-0.29435483871,-0.0885416666667
47,-1,-0.451612903226,-0.166666666667
48,-1,-0.604838709677,0.0260416666667
49,-1,-0.350806451613,0.239583333333
50,-1,-0.572580645161,0.364583333333
51,-1,-0.556451612903,0.515625
52,-1,-0.258064516129,0.484375
53,-1,-0.177419354839,0.265625
54,-1,-0.435483870968,-0.463541666667
55,-1,-0.677419354839,-0.333333333333
56,-1,-0.5,-0.00520833333333
57,-1,-0.415322580645,0.0989583333333
58,-1,-0.443548387097,0.338541666667
59,-1,-0.310483870968,0.161458333333
60,-1,-0.362903225806,-0.244791666667
61,-1,-0.548387096774,-0.40625
62,-1,-0.592741935484,-0.140625
63,-1,-0.395161290323,-0.046875
64,-1,-0.435483870968,-0.354166666667
65,-1,-0.431451612903,-0.442708333333
66,-1,-0.5,-0.572916666667
67,-1,-0.520161290323,-0.421875
68,-1,-0.407258064516,0.192708333333
69,-1,-0.637096774194,-0.0833333333333
